order_date,region,state_province,city,category,sub_category,product_name,sales,quantity,discount,profit,year,month,month_name,sales_per_unit,profit_margin,outliers_sales,outliers_profit
2026-09-23,West,California,San Francisco,Office Supplies,Binders,"Acco PRESSTEX Data Binder with Storage Hooks, Light Blue, 9 1/2"" X 11""",25.824,6,0.2,9.0384,2026,9,September,4.304,0.35,False,False
2026-09-23,West,California,Los Angeles,Office Supplies,Binders,Ibico Plastic Spiral Binding Combs,72.96000000000001,3,0.2,23.712,2026,9,September,24.320000000000004,0.32499999999999996,False,False
2026-09-23,West,Colorado,Fort Collins,Office Supplies,Envelopes,Wausau Papers Astrobrights Colored Envelopes,14.352000000000002,3,0.2,5.2026,2026,9,September,4.784000000000001,0.3625,False,False
2026-09-23,Central,Texas,Lubbock,Office Supplies,Paper,Xerox 1899,9.248,2,0.2,3.3524000000000003,2026,9,September,4.624,0.36250000000000004,False,False
2026-09-23,South,Arkansas,Pine Bluff,Office Supplies,Paper,Xerox 225,12.96,2,0.0,6.2208000000000006,2026,9,September,6.48,0.48000000000000004,False,False
2026-09-23,South,Florida,Miami,Office Supplies,Paper,Xerox 1941,251.64,3,0.2,88.07399999999998,2026,9,September,83.88,0.35,False,True
2026-09-23,West,California,Los Angeles,Office Supplies,Paper,Xerox 1909,211.04,8,0.0,97.0784,2026,9,September,26.38,0.46,False,True
2026-09-23,Central,Illinois,Chicago,Office Supplies,Paper,Xerox 217,20.736000000000004,4,0.2,7.2576,2026,9,September,5.184000000000001,0.3499999999999999,False,False
2026-09-23,West,Washington,Seattle,Office Supplies,Storage,Sterilite Officeware Hinged File Box,31.44,3,0.0,8.488800000000001,2026,9,September,10.48,0.27,False,False
2026-09-23,South,Arkansas,Pine Bluff,Technology,Accessories,Microsoft Wireless Mobile Mouse 4000,199.95,5,0.0,63.98399999999999,2026,9,September,39.989999999999995,0.31999999999999995,False,False
2026-09-23,West,Colorado,Fort Collins,Technology,Accessories,Belkin F8E887 USB Wired Ergonomic Keyboard,47.984,2,0.2,0.5997999999999966,2026,9,September,23.992,0.012499999999999928,False,False
2026-09-23,Central,Oklahoma,Tulsa,Technology,Accessories,Imation Secure+ Hardware Encrypted USB 2.0 Flash Drive; 16GB,291.96,4,0.0,102.18599999999998,2026,9,September,72.99,0.35,False,True
2026-09-23,Central,Illinois,Chicago,Technology,Phones,OtterBox Commuter Series Case - Samsung Galaxy S4,39.984,2,0.2,-8.9964,2026,9,September,19.992,-0.22499999999999998,False,False
2026-09-24,Central,Minnesota,Saint Cloud,Furniture,Chairs,"Global Airflow Leather Mesh Back Chair, Black",603.92,4,0.0,181.17599999999996,2026,9,September,150.98,0.29999999999999993,True,True
2026-09-24,Central,Illinois,Chicago,Furniture,Chairs,GuestStacker Chair with Chrome Finish Legs,520.4639999999999,2,0.3,-14.87039999999996,2026,9,September,260.23199999999997,-0.028571428571428498,True,False
2026-09-24,East,Ohio,Newark,Furniture,Furnishings,"Howard Miller 13"" Diameter Pewter Finish Round Wall Clock",103.05599999999998,3,0.2,24.475800000000007,2026,9,September,34.352,0.2375000000000001,False,False
2026-09-24,West,Washington,Seattle,Furniture,Furnishings,12-1/2 Diameter Round Wall Clock,199.8,10,0.0,71.928,2026,9,September,19.98,0.36,False,True
2026-09-24,South,Georgia,Sandy Springs,Office Supplies,Art,"BIC Brite Liner Grip Highlighters, Assorted, 5/Pack",12.72,3,0.0,4.9608,2026,9,September,4.24,0.38999999999999996,False,False
2026-09-24,South,Georgia,Sandy Springs,Office Supplies,Art,Barrel Sharpener,14.28,4,0.0,3.7128,2026,9,September,3.57,0.26,False,False
2026-09-24,South,Georgia,Columbus,Office Supplies,Binders,Avery Durable Poly Binders,38.71,7,0.0,17.8066,2026,9,September,5.53,0.45999999999999996,False,False
2026-09-24,South,Florida,Hollywood,Office Supplies,Binders,Wilson Jones International Size A4 Ring Binders,15.570000000000004,3,0.7,-11.418,2026,9,September,5.190000000000001,-0.7333333333333331,False,False
2026-09-24,South,Georgia,Sandy Springs,Office Supplies,Labels,Self-Adhesive Removable Labels,15.75,5,0.0,7.56,2026,9,September,3.15,0.48,False,False
2026-09-24,South,Florida,Miami,Office Supplies,Labels,"Dot Matrix Printer Tape Reel Labels, White, 5000/Box",235.944,3,0.2,85.5297,2026,9,September,78.648,0.36250000000000004,False,True
2026-09-24,West,California,San Francisco,Office Supplies,Paper,Array Memo Cubes,31.08,6,0.0,15.2292,2026,9,September,5.18,0.49000000000000005,False,False
2026-09-24,Central,Illinois,Chicago,Office Supplies,Paper,Wirebound Voice Message Log Book,11.424,3,0.2,3.712799999999999,2026,9,September,3.808,0.32499999999999996,False,False
2026-09-24,South,Georgia,Columbus,Office Supplies,Storage,Fellowes Desktop Hanging File Manager,40.29,3,0.0,10.0725,2026,9,September,13.43,0.25,False,False
2026-09-24,South,Georgia,Sandy Springs,Office Supplies,Storage,"Tenex Personal Filing Tote With Secure Closure Lid, Black/Frost",15.51,1,0.0,3.8775,2026,9,September,15.51,0.25,False,False
2026-09-24,West,California,San Francisco,Office Supplies,Supplies,Acme Value Line Scissors,7.3,2,0.0,2.1899999999999995,2026,9,September,3.65,0.29999999999999993,False,False
2026-09-24,Central,Minnesota,Saint Cloud,Technology,Accessories,Imation Bio 2GB USB Flash Drive Imation Corp,655.9000000000001,5,0.0,275.478,2026,9,September,131.18,0.41999999999999993,True,True
2026-09-24,Central,Minnesota,Saint Cloud,Technology,Accessories,KeyTronic E03601U1 - Keyboard - Beige,72.0,4,0.0,12.959999999999994,2026,9,September,18.0,0.1799999999999999,False,False
2026-09-24,South,Florida,Miami,Technology,Accessories,"Verbatim 25 GB 6x Blu-ray Single Layer Recordable Disc, 1/Pack",17.880000000000003,3,0.2,2.458499999999999,2026,9,September,5.960000000000001,0.13749999999999993,False,False
2026-09-24,West,California,Los Angeles,Technology,Machines,Socket Bluetooth Cordless Hand Scanner (CHS),506.28,3,0.2,177.19799999999998,2026,9,September,168.76,0.35,True,True
2026-09-24,South,Florida,Hollywood,Technology,Phones,Vtech CS6719,383.96,5,0.2,38.396000000000015,2026,9,September,76.792,0.10000000000000005,False,False
2026-09-24,East,Massachusetts,Lawrence,Technology,Phones,Panasonic KX-TG9471B,391.98,2,0.0,109.75440000000005,2026,9,September,195.99,0.2800000000000001,False,True
2026-09-24,West,California,Los Angeles,Technology,Phones,Wilson Electronics DB Pro Signal Booster,859.2,3,0.2,75.18000000000006,2026,9,September,286.40000000000003,0.08750000000000006,True,True
2026-09-24,East,Massachusetts,Lawrence,Technology,Phones,Wi-Ex zBoost YX540 Cellular Phone Signal Booster,437.85,3,0.0,131.35499999999996,2026,9,September,145.95000000000002,0.2999999999999999,False,True
2026-09-24,East,Ohio,Lancaster,Technology,Phones,Apple iPhone 5,1169.694,3,0.4,-253.43369999999996,2026,9,September,389.89799999999997,-0.21666666666666665,True,True
2026-09-24,South,Georgia,Sandy Springs,Technology,Phones,Plantronics Encore H101 Dual Earpieces Headset,89.9,2,0.0,25.172,2026,9,September,44.95,0.27999999999999997,False,False
2026-09-24,East,Quebec,Montreal,Technology,Phones,Panasonic KX-TG9471B,40.29,3,0.0,10.0725,2026,9,September,13.43,0.25,False,False
2026-09-24,East,Quebec,Montreal,Technology,Phones,Wi-Ex zBoost YX540 Cellular Phone Signal Booster,38.71,7,0.0,17.8066,2026,9,September,5.53,0.45999999999999996,False,False
2026-09-25,East,New York,New York City,Furniture,Chairs,Global Ergonomic Managers Chair,488.646,3,0.1,86.8704,2026,9,September,162.882,0.17777777777777778,False,True
2026-09-25,Central,Minnesota,Rochester,Furniture,Chairs,"Global Leather Task Chair, Black",269.97,3,0.0,51.29429999999997,2026,9,September,89.99000000000001,0.18999999999999986,False,False
2026-09-25,East,New York,New York City,Furniture,Furnishings,Eldon Wave Desk Accessories,47.12,8,0.0,20.7328,2026,9,September,5.89,0.44000000000000006,False,False
2026-09-25,East,Ohio,Cincinnati,Office Supplies,Art,Newell 311,10.608,6,0.2,0.9282,2026,9,September,1.768,0.0875,False,False
2026-09-25,East,New York,New York City,Office Supplies,Art,Newell 333,5.56,2,0.0,1.4455999999999998,2026,9,September,2.78,0.25999999999999995,False,False
2026-09-25,Central,Minnesota,Rochester,Office Supplies,Binders,ACCOHIDE Binder by Acco,8.26,2,0.0,3.8822,2026,9,September,4.13,0.47000000000000003,False,False
2026-09-25,East,Pennsylvania,Chester,Office Supplies,Binders,Avery Metallic Poly Binders,8.595000000000002,5,0.7,-6.303000000000001,2026,9,September,1.7190000000000005,-0.7333333333333332,False,False
2026-09-25,East,Ohio,Lakewood,Office Supplies,Envelopes,Security-Tint Envelopes,24.448,4,0.2,8.8624,2026,9,September,6.112,0.36249999999999993,False,False
2026-09-25,East,New York,New York City,Office Supplies,Labels,"Avery Address/Shipping Labels for Typewriters, 4"" x 2""",20.7,2,0.0,9.936,2026,9,September,10.35,0.48000000000000004,False,False
2026-09-25,South,Virginia,Richmond,Office Supplies,Storage,Steel Personal Filing/Posting Tote,177.54999999999998,5,0.0,47.938500000000005,2026,9,September,35.51,0.2700000000000001,False,False
2026-09-25,West,Montana,Helena,Office Supplies,Storage,Iris Project Case,39.900000000000006,5,0.0,10.374,2026,9,September,7.980000000000001,0.25999999999999995,False,False
2026-09-25,East,Pennsylvania,Chester,Office Supplies,Supplies,Compact Automatic Electric Letter Opener,190.896,2,0.2,-42.9516,2026,9,September,95.448,-0.225,False,True
2026-09-25,East,Ohio,Cincinnati,Technology,Accessories,Logitech 910-002974 M325 Wireless Mouse for Web Scrolling,119.96,5,0.2,35.98800000000001,2026,9,September,23.991999999999997,0.30000000000000004,False,False
2026-09-26,South,Florida,Miramar,Furniture,Chairs,"Office Star - Contemporary Task Swivel chair with Loop Arms, Charcoal",419.136,4,0.2,-57.63120000000004,2026,9,September,104.784,-0.1375000000000001,False,True
2026-09-26,West,California,San Francisco,Furniture,Furnishings,Stackable Trays,9.24,3,0.0,2.9567999999999994,2026,9,September,3.08,0.31999999999999995,False,False
2026-09-26,West,Oregon,Salem,Office Supplies,Art,Prang Drawing Pencil Set,2.224,1,0.2,0.5559999999999999,2026,9,September,2.224,0.24999999999999994,False,False
2026-09-26,West,California,San Francisco,Office Supplies,Binders,"Wilson Jones Hanging View Binder, White, 1""",17.04,3,0.2,5.537999999999999,2026,9,September,5.68,0.32499999999999996,False,False
2026-09-26,West,California,San Francisco,Office Supplies,Binders,Fellowes PB300 Plastic Comb Binding Machine,931.1760000000002,3,0.2,314.2719,2026,9,September,310.39200000000005,0.33749999999999997,True,True
2026-09-26,West,California,San Francisco,Office Supplies,Envelopes,Staple envelope,71.88,6,0.0,33.0648,2026,9,September,11.979999999999999,0.46,False,False
2026-09-26,West,California,San Francisco,Office Supplies,Paper,Xerox 1895,35.88,6,0.0,16.146,2026,9,September,5.98,0.45,False,False
2026-09-26,East,Quebec,Quebec City,Office Supplies,Paper,Hammermill Color Copier Paper (28Lb. and 96 Bright),9.99,1,0.0,4.4955,2026,9,September,9.99,0.44999999999999996,False,False
2026-09-28,West,California,Los Angeles,Furniture,Furnishings,Longer-Life Soft White Bulbs,9.24,3,0.0,4.4352,2026,9,September,3.08,0.48,False,False
2026-09-28,West,Colorado,Aurora,Furniture,Furnishings,Dana Halogen Swing-Arm Architect Lamp,32.776,1,0.2,3.2776000000000014,2026,9,September,32.776,0.10000000000000003,False,False
2026-09-28,West,Colorado,Aurora,Office Supplies,Appliances,Kensington 7 Outlet MasterPiece HOMEOFFICE Power Control Center,209.79200000000003,2,0.2,26.22399999999999,2026,9,September,104.89600000000002,0.12499999999999993,False,False
2026-09-28,West,Colorado,Aurora,Office Supplies,Binders,GBC DocuBind P50 Personal Binding Machine,76.77600000000001,4,0.7,-58.86159999999998,2026,9,September,19.194000000000003,-0.7666666666666663,False,True
2026-09-28,East,Pennsylvania,Philadelphia,Office Supplies,Binders,GBC Standard Plastic Binding Systems Combs,2.655,1,0.7,-1.8584999999999996,2026,9,September,2.655,-0.6999999999999998,False,False
2026-09-28,South,Florida,Jacksonville,Office Supplies,Paper,Xerox 220,10.368000000000002,2,0.2,3.6288,2026,9,September,5.184000000000001,0.3499999999999999,False,False
2026-09-28,West,Colorado,Aurora,Office Supplies,Paper,Xerox 1992,14.352000000000002,3,0.2,5.2026,2026,9,September,4.784000000000001,0.3625,False,False
2026-09-28,West,Colorado,Aurora,Office Supplies,Storage,"Gould Plastics 18-Pocket Panel Bin, 34w x 5-1/4d x 20-1/2h",147.184,2,0.2,-29.43680000000001,2026,9,September,73.592,-0.20000000000000007,False,False
2026-09-28,Central,Texas,Brownsville,Office Supplies,Supplies,Staple remover,1.7440000000000002,1,0.2,-0.3488000000000003,2026,9,September,1.7440000000000002,-0.20000000000000012,False,False
2026-09-28,West,Colorado,Aurora,Technology,Accessories,Lenovo 17-Key USB Numeric Keypad,54.38400000000001,2,0.2,1.359599999999995,2026,9,September,27.192000000000004,0.024999999999999904,False,False
2026-09-29,West,California,Bakersfield,Furniture,Chairs,"Leather Task Chair, Black",72.784,1,0.2,0.0,2026,9,September,72.784,0.0,False,False
2026-09-29,East,Ohio,Mentor,Furniture,Chairs,"Global Wood Trimmed Manager's Task Chair, Khaki",63.686,1,0.3,-15.466600000000003,2026,9,September,63.686,-0.2428571428571429,False,False
2026-09-29,East,Ohio,Mentor,Furniture,Furnishings,G.E. Longer-Life Indoor Recessed Floodlight Bulbs,21.248,4,0.2,7.436799999999999,2026,9,September,5.312,0.3499999999999999,False,False
2026-09-29,West,California,Bakersfield,Furniture,Furnishings,"Howard Miller 13-3/4"" Diameter Brushed Chrome Round Wall Clock",51.75,1,0.0,15.525,2026,9,September,51.75,0.3,False,False
2026-09-29,East,Ohio,Mentor,Furniture,Tables,Riverside Furniture Stanwyck Manor Table Series,344.22,2,0.4,-189.32100000000003,2026,9,September,172.11,-0.55,False,True
2026-09-29,West,California,Bakersfield,Office Supplies,Appliances,"Fellowes Premier Superior Surge Suppressor, 10-Outlet, With Phone and Remote",97.84,2,0.0,25.4384,2026,9,September,48.92,0.26,False,False
2026-09-29,West,California,Los Angeles,Office Supplies,Art,Newell 334,99.2,5,0.0,25.792,2026,9,September,19.84,0.26,False,False
2026-09-29,West,California,Bakersfield,Office Supplies,Binders,Binding Machine Supplies,46.672,2,0.2,16.3352,2026,9,September,23.336,0.35000000000000003,False,False
2026-09-29,Central,Texas,Pasadena,Office Supplies,Envelopes,"#10- 4 1/8"" x 9 1/2"" Recycled Envelopes",27.968000000000004,4,0.2,9.4392,2026,9,September,6.992000000000001,0.33749999999999997,False,False
2026-09-29,East,New York,Mount Vernon,Office Supplies,Envelopes,Staple envelope,23.34,3,0.0,10.9698,2026,9,September,7.78,0.47,False,False
2026-09-29,East,New York,Hempstead,Office Supplies,Envelopes,Letter or Legal Size Expandable Poly String Tie Envelopes,7.98,3,0.0,3.910200000000001,2026,9,September,2.66,0.4900000000000001,False,False
2026-09-29,West,California,Bakersfield,Office Supplies,Fasteners,Advantus Plastic Paper Clips,35.0,7,0.0,16.8,2026,9,September,5.0,0.48000000000000004,False,False
2026-09-29,Central,Texas,Pasadena,Office Supplies,Labels,Avery 499,7.968000000000001,2,0.2,2.5896,2026,9,September,3.9840000000000004,0.32499999999999996,False,False
2026-09-29,East,Ohio,Mentor,Office Supplies,Paper,Xerox 1928,8.448,2,0.2,2.64,2026,9,September,4.224,0.3125,False,False
2026-09-29,East,Ohio,Mentor,Office Supplies,Paper,Xerox 227,15.552000000000003,3,0.2,5.4432,2026,9,September,5.184000000000001,0.3499999999999999,False,False
2026-09-29,East,New York,Mount Vernon,Office Supplies,Paper,"Speediset Carbonless Redi-Letter 7"" x 8 1/2""",51.55,5,0.0,24.2285,2026,9,September,10.309999999999999,0.47000000000000003,False,False
2026-09-29,East,Ohio,Marion,Office Supplies,Storage,Fellowes Bankers Box Stor/Drawer Steel Plus,51.168000000000006,2,0.2,-6.396000000000001,2026,9,September,25.584000000000003,-0.125,False,False
2026-09-29,South,Tennessee,Memphis,Office Supplies,Storage,Carina Media Storage Towers in Natural & Black,243.92,5,0.2,-54.882,2026,9,September,48.784,-0.225,False,True
2026-09-29,West,California,Lodi,Office Supplies,Supplies,"Acme Hot Forged Carbon Steel Scissors with Nickel-Plated Handles, 3 7/8"" Cut, 8""L",97.3,7,0.0,28.21699999999999,2026,9,September,13.9,0.2899999999999999,False,False
2026-09-29,East,Ohio,Mentor,Technology,Accessories,Logitech G700s Rechargeable Gaming Mouse,239.976,3,0.2,65.99340000000001,2026,9,September,79.992,0.275,False,False
2026-09-29,Central,Texas,Pasadena,Technology,Machines,Wasp CCD Handheld Bar Code Reader,336.51,3,0.4,44.86799999999997,2026,9,September,112.17,0.13333333333333325,False,False
2026-09-30,West,Washington,Seattle,Office Supplies,Appliances,"Commercial WindTunnel Clean Air Upright Vacuum, Replacement Belts, Filtration Bags",3.89,1,0.0,1.0114,2026,9,September,3.89,0.26,False,False
2026-09-30,Central,Texas,Arlington,Office Supplies,Binders,GBC Instant Report Kit,11.645999999999995,9,0.8,-17.469000000000005,2026,9,September,1.2939999999999996,-1.5000000000000009,False,False
2026-09-30,East,Pennsylvania,Philadelphia,Office Supplies,Labels,Self-Adhesive Address Labels for Typewriters with Dispenser Box,20.664,7,0.2,6.9741,2026,9,September,2.9520000000000004,0.33749999999999997,False,False
2026-09-30,East,Maryland,Baltimore,Office Supplies,Paper,Green Bar Computer Printout Paper,164.88,3,0.0,80.7912,2026,9,September,54.96,0.49000000000000005,False,True
2026-09-30,West,Washington,Seattle,Office Supplies,Paper,"Adams Telephone Message Book W/Dividers/Space For Phone Numbers, 5 1/4""X8 1/2"", 300/Messages",11.76,2,0.0,5.7624,2026,9,September,5.88,0.49000000000000005,False,False
2026-09-30,West,Washington,Seattle,Office Supplies,Paper,Xerox 1882,167.94,3,0.0,82.2906,2026,9,September,55.98,0.49,False,True
2026-09-30,West,California,Los Angeles,Technology,Accessories,Razer Kraken PRO Over Ear PC and Music Headset,159.98,2,0.0,47.99399999999999,2026,9,September,79.99,0.3,False,False
2026-10-01,West,California,San Jose,Furniture,Chairs,"Metal Folding Chairs, Beige, 4/Carton",108.608,4,0.2,9.503199999999993,2026,10,October,27.152,0.08749999999999993,False,False
2026-10-01,West,Washington,Seattle,Furniture,Chairs,Hon Every-Day Series Multi-Task Chairs,451.15199999999993,3,0.2,0.0,2026,10,October,150.384,0.0,False,False
2026-10-01,West,California,San Jose,Office Supplies,Appliances,"Belkin 325VA UPS Surge Protector, 6'",241.96,2,0.0,60.49000000000001,2026,10,October,120.98,0.25000000000000006,False,False
2026-10-01,Central,Texas,San Antonio,Office Supplies,Art,Design Ebony Sketching Pencil,6.671999999999999,6,0.2,0.5004,2026,10,October,1.1119999999999999,0.07500000000000001,False,False
2026-10-01,West,Washington,Seattle,Office Supplies,Binders,"GBC White Gloss Covers, Plain Front",81.08800000000001,7,0.2,27.3672,2026,10,October,11.584000000000001,0.33749999999999997,False,False
2026-10-01,West,California,San Jose,Office Supplies,Binders,Storex Dura Pro Binders,61.77600000000001,13,0.2,20.8494,2026,10,October,4.752000000000001,0.3374999999999999,False,False
2026-10-01,West,California,San Jose,Office Supplies,Binders,Wilson Jones Easy Flow II Sheet Lifters,1.4400000000000002,1,0.2,0.504,2026,10,October,1.4400000000000002,0.35,False,False
2026-10-01,Central,Nebraska,Fremont,Office Supplies,Paper,Xerox 1915,104.85,1,0.0,50.328,2026,10,October,104.85,0.48000000000000004,False,False
2026-10-01,West,Washington,Seattle,Office Supplies,Paper,Xerox 222,19.44,3,0.0,9.3312,2026,10,October,6.48,0.48000000000000004,False,False
2026-10-01,West,Washington,Seattle,Office Supplies,Paper,Personal Creations Ink Jet Cards and Labels,91.84,8,0.0,45.0016,2026,10,October,11.48,0.49,False,False
2026-10-01,West,California,San Francisco,Technology,Accessories,Sony 32GB Class 10 Micro SDHC R40 Memory Card,104.75,5,0.0,21.9975,2026,10,October,20.95,0.21,False,False
2026-10-01,East,New York,New York City,Technology,Machines,Fellowes Powershred HS-440 4-Sheet High Security Shredder,1704.89,11,0.0,767.2004999999999,2026,10,October,154.99,0.4499999999999999,True,True
2026-10-02,West,Oregon,Springfield,Furniture,Bookcases,O'Sullivan 4-Shelf Bookcase in Odessa Pine,217.764,6,0.7,-384.7164,2026,10,October,36.294000000000004,-1.7666666666666666,False,True
2026-10-02,West,California,San Francisco,Furniture,Furnishings,Dax Clear Box Frame,17.46,2,0.0,5.936399999999999,2026,10,October,8.73,0.3399999999999999,False,False
2026-10-02,South,Tennessee,Knoxville,Furniture,Furnishings,"Eldon Expressions Wood Desk Accessories, Oak",11.808,2,0.2,1.3283999999999985,2026,10,October,5.904,0.11249999999999988,False,False
2026-10-02,South,Alabama,Montgomery,Furniture,Furnishings,"Master Caster Door Stop, Gray",10.16,2,0.0,3.4544,2026,10,October,5.08,0.34,False,False
2026-10-02,Central,Michigan,Trenton,Furniture,Furnishings,Nu-Dell Leatherette Frames,157.74,11,0.0,56.7864,2026,10,October,14.340000000000002,0.36,False,False
2026-10-02,South,Tennessee,Knoxville,Furniture,Furnishings,"Eldon Image Series Desk Accessories, Ebony",19.76,2,0.2,5.928,2026,10,October,9.88,0.3,False,False
2026-10-02,South,Tennessee,Knoxville,Furniture,Furnishings,Eldon 500 Class Desk Accessories,9.656,1,0.2,1.5691000000000002,2026,10,October,9.656,0.1625,False,False
2026-10-02,South,Tennessee,Knoxville,Furniture,Tables,Chromcraft Bull-Nose Wood Oval Conference Tables & Bases,2314.116,7,0.4,-1002.7836,2026,10,October,330.588,-0.43333333333333335,True,True
2026-10-02,Central,Texas,Houston,Office Supplies,Appliances,Acco 6 Outlet Guardian Premium Plus Surge Suppressor,21.983999999999995,6,0.8,-56.05920000000001,2026,10,October,3.6639999999999993,-2.550000000000001,False,True
2026-10-02,Central,Texas,Houston,Office Supplies,Appliances,Fellowes Superior 10 Outlet Split Surge Protector,15.223999999999997,2,0.8,-38.82120000000001,2026,10,October,7.611999999999998,-2.550000000000001,False,False
2026-10-02,Central,Michigan,Trenton,Office Supplies,Art,"Avery Hi-Liter EverBold Pen Style Fluorescent Highlighters, 4/Pack",56.98,7,0.0,22.792,2026,10,October,8.139999999999999,0.4,False,False
2026-10-02,West,Oregon,Springfield,Office Supplies,Art,Berol Giant Pencil Sharpener,95.144,7,0.2,10.703699999999987,2026,10,October,13.592,0.11249999999999986,False,False
2026-10-02,Central,Michigan,Trenton,Office Supplies,Binders,Avery Durable Binders,2.88,1,0.0,1.4112,2026,10,October,2.88,0.49000000000000005,False,False
2026-10-02,South,Tennessee,Knoxville,Office Supplies,Binders,Ibico Plastic Spiral Binding Combs,27.360000000000003,3,0.7,-21.88799999999999,2026,10,October,9.120000000000001,-0.7999999999999996,False,False
2026-10-02,West,California,Los Angeles,Office Supplies,Binders,"Performers Binder/Pad Holder, Black",112.12000000000002,5,0.2,42.045,2026,10,October,22.424000000000003,0.37499999999999994,False,False
2026-10-02,Central,Michigan,Trenton,Office Supplies,Binders,GBC Durable Plastic Covers,58.05,3,0.0,26.703,2026,10,October,19.349999999999998,0.46,False,False
2026-10-02,West,Oregon,Springfield,Office Supplies,Binders,"GBC Standard Recycled Report Covers, Clear Plastic Sheets",22.638,7,0.7,-16.6012,2026,10,October,3.2340000000000004,-0.7333333333333332,False,False
2026-10-02,South,Tennessee,Knoxville,Office Supplies,Binders,Lock-Up Easel 'Spel-Binder',34.236000000000004,4,0.7,-26.2476,2026,10,October,8.559000000000001,-0.7666666666666665,False,False
2026-10-02,West,Washington,Seattle,Office Supplies,Fasteners,Staples,8.94,3,0.0,4.112399999999999,2026,10,October,2.98,0.4599999999999999,False,False
2026-10-02,South,Tennessee,Knoxville,Office Supplies,Paper,Xerox 1996,20.736000000000004,4,0.2,7.2576,2026,10,October,5.184000000000001,0.3499999999999999,False,False
2026-10-02,East,New York,New York City,Office Supplies,Paper,Xerox 1907,49.12,4,0.0,23.0864,2026,10,October,12.28,0.47000000000000003,False,False
2026-10-02,West,California,Los Angeles,Office Supplies,Storage,Tennsco Double-Tier Lockers,1575.14,7,0.0,204.7682,2026,10,October,225.02,0.13,True,True
2026-10-02,West,Oregon,Springfield,Office Supplies,Supplies,Acme Softgrip Scissors,39.072,6,0.2,4.395599999999998,2026,10,October,6.5120000000000005,0.11249999999999995,False,False
2026-10-02,West,California,San Francisco,Technology,Machines,Ricoh - Ink Collector Unit for GX3000 Series Printers,369.16,11,0.2,32.30150000000002,2026,10,October,33.56,0.08750000000000005,False,False
2026-10-02,East,New York,New York City,Technology,Phones,Plantronics 81402,65.99,1,0.0,17.157400000000003,2026,10,October,65.99,0.26000000000000006,False,False
2026-10-02,West,Washington,Seattle,Technology,Phones,i.Sound Portable Power - 8000 mAh,84.784,2,0.2,-20.13620000000001,2026,10,October,42.392,-0.2375000000000001,False,False
2026-10-03,East,New York,New York City,Furniture,Furnishings,Magnifier Swing Arm Lamp,83.92,4,0.0,21.8192,2026,10,October,20.98,0.25999999999999995,False,False
2026-10-03,West,California,Pasadena,Furniture,Tables,"Lesro Sheffield Collection Coffee Table, End Table, Center Table, Corner Table",171.288,3,0.2,-6.423300000000026,2026,10,October,57.096000000000004,-0.03750000000000015,False,False
2026-10-03,South,Florida,Hialeah,Office Supplies,Appliances,Hoover Portapower Portable Vacuum,17.92,5,0.2,1.12,2026,10,October,3.5840000000000005,0.0625,False,False
2026-10-03,East,New York,New York City,Office Supplies,Art,"Quartet Alpha White Chalk, 12/Pack",6.63,3,0.0,3.1161,2026,10,October,2.21,0.47,False,False
2026-10-03,Central,Texas,Pasadena,Office Supplies,Art,Colorific Watercolor Pencils,20.64,5,0.2,2.3219999999999974,2026,10,October,4.128,0.11249999999999986,False,False
2026-10-03,Central,Minnesota,Minneapolis,Office Supplies,Binders,GBC DocuBind TL300 Electric Binding System,1793.98,2,0.0,843.1705999999999,2026,10,October,896.99,0.47,True,True
2026-10-03,South,Florida,Hialeah,Office Supplies,Paper,Xerox 208,15.552000000000003,3,0.2,5.4432,2026,10,October,5.184000000000001,0.3499999999999999,False,False
2026-10-03,East,New York,Rochester,Office Supplies,Storage,X-Rack File for Hanging Folders,22.58,2,0.0,5.870799999999999,2026,10,October,11.29,0.25999999999999995,False,False
2026-10-03,East,New York,New York City,Technology,Accessories,Logitech G19 Programmable Gaming Keyboard,371.97,3,0.0,66.95459999999997,2026,10,October,123.99000000000001,0.1799999999999999,False,False
2026-10-04,East,Maryland,Clinton,Furniture,Furnishings,24-Hour Round Wall Clock,19.98,1,0.0,8.591400000000002,2026,10,October,19.98,0.4300000000000001,False,False
2026-10-05,West,California,Chico,Furniture,Chairs,Global Deluxe High-Back Office Chair in Storm,435.16800000000006,4,0.2,-59.83560000000004,2026,10,October,108.79200000000002,-0.13750000000000007,False,True
2026-10-05,East,New York,New York City,Furniture,Chairs,"Global High-Back Leather Tilter, Burgundy",221.382,2,0.1,2.459799999999987,2026,10,October,110.691,0.011111111111111053,False,False
2026-10-05,West,California,Chico,Furniture,Furnishings,DAX Clear Channel Poster Frame,72.9,5,0.0,26.973000000000003,2026,10,October,14.580000000000002,0.37,False,False
2026-10-05,West,California,Chico,Furniture,Tables,KI Adjustable-Height Table,206.35200000000003,3,0.2,5.158799999999985,2026,10,October,68.784,0.024999999999999925,False,False
2026-10-05,West,California,Chico,Office Supplies,Appliances,"Hoover Replacement Belts For Soft Guard & Commercial Ltweight Upright Vacs, 2/Pk",15.8,4,0.0,4.1080000000000005,2026,10,October,3.95,0.26,False,False
2026-10-05,West,California,San Francisco,Office Supplies,Binders,Avery Hole Reinforcements,19.936000000000003,4,0.2,7.2268,2026,10,October,4.984000000000001,0.36249999999999993,False,False
